,min_dr,max_dr,mean_dr,median_dr,std_dr,min_xr,max_xr,mean_xr,median_xr,std_xr,min_yr,max_yr,mean_yr,median_yr,std_yr,E,A,C,N,O
813,1.517467059,-0.093886187,0.077357967,0.126417207,-0.186507892,1.392398515,-0.449251993,0.46961227,0.462980354,-1.664098183,0.616538206,-1.15848005,-0.150586452,-0.110235848,-1.425491876,0.542056075,0.681318681,0.631067961,0.65625,0.555555556
814,-0.458185709,-0.071805838,-0.031927921,-0.124723052,-0.064413334,-0.947511567,-0.736358861,-0.966953305,-1.157499356,0.394406062,0.790814784,0.579380387,0.684591382,0.678270551,-0.288126762,0.542056075,0.593406593,0.640776699,0.614583333,0.633333333
815,2.726859349,-0.016366957,0.794520854,1.254511639,-0.118867647,1.309339855,-0.300140817,0.632107666,0.637195816,-1.61023259,1.8480903,-0.056868326,1.253396703,1.263364436,-1.844947591,0.61682243,0.714285714,0.495145631,0.604166667,0.644444444
816,-1.359692697,0.122137272,1.473021193,2.552361951,0.071239842,-0.054043697,1.214417572,0.62583238,0.504102402,0.260845784,-1.035236403,0.66499191,0.71802675,0.873442707,0.509311344,0.186915888,0.164835165,0.038834951,0.125,0.133333333
817,0.087097115,-0.021932911,-0.287065129,-0.402453966,-0.006716731,1.306545682,1.361241859,1.107670663,0.744903087,0.689728225,-0.654755261,1.150085477,0.209941576,0.244314915,1.101011026,0.672897196,0.615384615,0.533980583,0.635416667,0.822222222
818,1.401300334,0.016976699,0.244963675,0.398716838,-0.124330255,-1.576985681,-0.683808561,-1.020402634,-1.00332319,0.974659331,-0.920632872,1.428296186,0.542668038,0.4106255,2.199831823,0.392523364,0.604395604,0.368932039,0.489583333,0.666666667
819,-0.591232672,0.084095405,0.227368666,0.279850949,0.210059359,0.76443276,0.519594518,0.750960429,0.764245576,0.197977139,0.996811278,0.5285812,0.568600536,0.578971795,-0.900279185,0.420560748,0.472527473,0.475728155,0.5625,0.5
820,-0.179559486,-0.047754473,-0.321058796,-0.515549118,-0.026045157,-1.904491246,-1.678153883,-2.004983639,-2.085108973,0.39020526,0.002767524,0.418310596,0.54889338,0.777012636,0.549623836,0.457943925,0.571428571,0.378640777,0.427083333,0.466666667
821,0.245924804,-0.016366957,-0.163257292,-0.256035631,-0.061040702,-0.46504683,-1.136070936,-0.601698493,-0.597316498,-1.119647115,1.362971463,0.468953453,0.706370566,0.659733808,-1.250123512,0.345794393,0.659340659,0.67961165,0.395833333,0.622222222
822,0.68276489,0.149947205,1.160799473,2.023801945,0.018907348,1.007161124,0.554830662,0.753946727,0.777236278,-0.804662335,-1.27474652,-0.27397849,-1.290526378,-1.439489352,1.220009635,0.317757009,0.307692308,0.262135922,0.375,0.644444444
823,0.810492021,-0.034944102,0.02017504,0.146558214,-0.07822805,1.435868931,0.405370434,1.064813156,1.047940087,-1.247057767,-0.132528212,-1.2064982,-0.830583806,-0.819260172,-0.963051594,0.570093458,0.516483516,0.495145631,0.40625,0.655555556
824,-0.263960673,-0.090549094,-0.066372997,-0.193632454,-0.094967841,0.727107054,0.536367043,0.933069003,0.874799597,-0.286146086,-0.219350809,0.191713638,-0.646891696,-0.641596746,-0.149543088,0.317757009,0.472527473,0.699029126,0.479166667,0.388888889
825,0.68276489,-0.07690569,-0.025445208,-0.124723052,-0.08650086,0.548687952,1.389882134,0.959337404,0.891491423,0.054171045,0.794918786,0.468599652,0.548958368,0.532203292,-0.308137011,0.485981308,0.637362637,0.699029126,0.541666667,0.588888889
826,-2.527856285,-0.06950012,-1.02265203,-1.541778708,0.051785388,1.566564539,2.339079454,2.170715133,2.320829243,1.651253885,-1.033622067,1.232512795,1.137326559,1.133948552,-0.270613814,0.401869159,0.483516484,0.563106796,0.479166667,0.433333333
827,0.226282346,0.069366082,0.145366148,-0.124723052,0.113280062,0.238423427,0.259057688,-0.090475706,-0.147334006,-0.439884231,-1.154546622,-1.242964348,-1.202596626,-0.898018981,0.283712035,0.710280374,0.747252747,0.766990291,0.822916667,0.744444444
828,1.664376278,-0.038454744,0.397029118,0.894179964,-0.104333695,0.027154241,-0.628670465,0.030259409,0.048254836,-1.237456377,-0.368149572,-0.264705622,-0.602231991,-0.464632206,-0.640146308,0.560747664,0.736263736,0.601941748,0.666666667,0.655555556
829,-0.263960673,-0.016366957,-0.010479027,0.159853542,0.065268902,-0.233513705,-0.366629103,-0.634547699,-0.56813469,-0.017820452,0.257516976,-0.37515724,0.002590356,0.059203473,-0.050399168,0.214953271,0.527472527,0.339805825,0.395833333,0.433333333
830,-0.591232672,-0.034944102,-0.383436506,-0.905526546,-0.046380472,-1.033926944,0.058004043,-0.251511837,-0.014839355,1.032592019,1.229964497,1.916080284,1.261190755,0.729305512,1.326428798,0.691588785,0.725274725,0.601941748,0.770833333,0.722222222
831,0.087097115,0.026695424,0.333193986,0.849739623,0.075613474,-0.310946928,-0.460535984,-0.192073218,-0.11927269,-0.377909676,0.143465906,0.71106827,0.622717537,0.543856816,0.491711768,0.392523364,0.384615385,0.572815534,0.520833333,0.455555556
832,0.226282346,-0.06950012,-0.51687427,-0.767113695,-0.075949104,-1.682033003,0.397456595,0.61419384,0.794915537,1.014851646,0.126920752,0.182835711,-0.166951544,-0.135050379,-0.240712192,0.271028037,0.505494505,0.524271845,0.427083333,0.544444444
833,-1.308284701,0.016976699,-0.12452025,-0.437700729,0.172188473,0.445692988,-0.332127171,0.254030009,0.350987202,-0.692994344,0.237118939,-0.406201188,-0.277515504,-0.223329484,-0.958664844,0.588785047,0.615384615,0.660194175,0.677083333,0.888888889
834,1.384522401,0.122137272,0.206979094,-0.070070768,0.032215161,0.62311682,-0.904162345,-0.066735217,-0.037207172,-1.470971606,0.82690417,-0.20232975,0.284675644,0.362008199,-1.032944312,0.411214953,0.626373626,0.601941748,0.4375,0.4
835,-1.848298844,-0.082047688,-1.170127872,-1.891360969,-0.011041553,1.434249299,0.644530871,1.122061923,1.129231765,-0.94542944,0.323152304,0.618956689,0.282318159,-0.157024668,1.422711868,0.373831776,0.384615385,0.611650485,0.447916667,0.355555556
836,0.810492021,-0.032323517,0.205390793,0.359226885,-0.002581367,-0.290225535,0.889877943,-0.647862601,-1.01651698,1.066239423,-0.616599525,0.055195965,-0.959248162,-1.153210039,0.631410606,0.457943925,0.527472527,0.621359223,0.614583333,0.7
837,0.701179695,-0.08251627,-0.090003413,0.037677965,-0.079218275,0.098028574,-0.194131479,-0.014946405,0.076421198,-0.58118733,0.484191324,-0.311794017,0.275442016,0.228594034,-0.750254346,0.345794393,0.472527473,0.67961165,0.479166667,0.522222222
838,0.846605499,0.037485193,0.95483022,1.760469588,0.109824309,0.090542415,-0.080641607,-0.119183667,-0.220533632,-0.063186948,-0.236089683,-0.594711097,-0.370630964,-0.340413274,-0.668947453,0.196261682,0.549450549,0.359223301,0.197916667,0.344444444
839,0.127149315,0.026695424,0.347939075,0.385364934,0.08698635,-1.248472483,-1.844362563,-1.721599413,-1.603423567,-0.480229311,1.376847581,0.44410513,1.119347635,1.204853016,-0.930267137,0.710280374,0.736263736,0.446601942,0.677083333,0.844444444
840,1.367744468,-0.048200741,0.332293561,0.594073295,-0.075696145,0.530464006,0.354908425,0.653721613,0.60512524,-0.477392782,0.675170903,0.933617091,1.727243846,1.730236809,-1.256332059,0.308411215,0.252747253,0.349514563,0.4375,0.466666667
841,0.533963039,0.072410621,1.357599775,2.613718475,0.076688232,-0.119187502,-0.519525682,-0.085995693,-0.01719589,-0.735128386,0.414516567,0.50174172,0.243054952,0.241685964,-0.607108284,0.607476636,0.659340659,0.689320388,0.71875,0.666666667
842,0.846605499,7.55387E-05,0.560386942,1.113156844,-0.072121117,-1.173771616,-1.458197296,-1.601026148,-1.715591797,-0.42207736,1.168842135,0.64591136,0.834346154,0.713633391,-0.469666615,0.588785047,0.67032967,0.786407767,0.697916667,0.566666667
843,-1.707527894,0.016976699,-0.337709984,-0.608135519,0.115590565,-0.950825011,-0.294893009,-0.659433869,-1.005683226,1.139947642,-0.877942643,-0.063812691,-1.015388113,-1.104877168,0.940131664,0.598130841,0.714285714,0.737864078,0.625,0.588888889
844,-0.458185709,-0.012962924,-0.184037446,-0.179714791,-0.019601049,0.485689231,0.330420659,0.255981827,0.247397738,-0.316707037,0.11673967,0.047807291,0.144317895,-0.090037218,0.037738601,0.345794393,0.351648352,0.378640777,0.302083333,0.466666667
845,0.087097115,0.091545601,0.886169018,1.837158171,0.107830352,0.389067703,-0.961412804,-0.364194219,-0.345972686,-1.292480865,0.56291354,0.129000421,0.311367621,0.244782194,-0.423849051,0.495327103,0.67032967,0.650485437,0.614583333,0.611111111
846,0.68276489,7.55387E-05,0.238021352,0.339425333,-0.054440465,0.14624043,-0.650805143,-0.431971991,-0.472367659,-0.65500944,0.097654627,-0.472978999,0.169080868,0.480180951,0.062435369,0.23364486,0.428571429,0.514563107,0.34375,0.4
847,-0.263960673,-0.06720184,-0.042111772,-0.070070768,-0.105328398,-0.801027642,0.665702647,-0.245428535,-0.446960508,2.445759204,0.054368889,0.375657051,-0.15895891,-0.41002561,0.511605153,0.345794393,0.593406593,0.475728155,0.489583333,0.488888889
848,0.226282346,-0.012962924,0.326527428,0.489577675,-0.051133015,0.279396395,-0.170089055,0.362905809,0.344295765,-0.825106337,-0.201837053,-0.688476491,-0.617605686,-0.559534479,-0.347920505,0.738317757,0.681318681,0.699029126,0.760416667,0.8
849,2.287410499,0.037485193,1.138635365,1.635776384,-0.045716308,0.249723756,-0.064278315,-0.106907418,-0.284769325,0.510928822,1.112864125,0.191137684,0.567300195,0.527623961,-1.078423826,0.392523364,0.527472527,0.533980583,0.583333333,0.566666667
850,0.533963039,-0.034944102,0.025946299,0.17999455,-0.06327832,-0.491597659,-0.203321162,0.272269586,0.286401356,-0.575652607,1.218276702,0.420474539,1.190088922,1.224214607,-0.73678274,0.23364486,0.43956044,0.116504854,0.166666667,0.333333333
851,0.701179695,-0.086284755,-0.425156737,-0.672716867,-0.104109651,-1.002251403,-2.752636608,-2.279987754,-2.295572343,-1.630873261,0.279306929,-2.030532764,-0.72066947,-0.649406395,-1.994854911,0.355140187,0.571428571,0.475728155,0.458333333,0.5
852,-0.242783648,-0.104970988,-0.370511401,-0.515435966,-0.10171443,-1.174395978,-1.782195293,-1.790027839,-1.693714195,-0.713385067,2.021075409,0.669410304,1.498620211,1.394990752,-1.201281555,0.205607477,0.395604396,0.32038835,0.291666667,0.511111111
853,0.226282346,0.019825377,0.17877753,0.359226885,-0.095780619,0.121136142,1.053986296,1.106736561,0.964841616,0.765411919,-0.267249962,-0.265289805,-0.588688893,-0.727571964,0.183402845,0.485981308,0.593406593,0.660194175,0.791666667,0.6
854,-0.458185709,-0.018075172,-0.318897436,-0.332356471,-0.044465556,-1.648416376,-1.234070145,-2.033503152,-1.982527952,0.594248066,-0.461680633,-0.101636446,-0.803718164,-0.912638709,0.681370349,0.476635514,0.637362637,0.631067961,0.520833333,0.777777778
855,1.180834201,-0.104970988,-0.009915877,-0.124723052,-0.169372493,0.330056243,0.27165965,0.416729415,0.591836908,-0.064033953,0.159724067,-0.25976887,0.168432508,0.051763583,-0.67247752,0.46728972,0.505494505,0.640776699,0.552083333,0.622222222
856,0.533963039,-0.090549094,-0.014621663,0.065767881,-0.126211694,-1.227547091,-0.136929165,-1.373804922,-1.707765862,2.333777235,1.01595372,-0.196784131,0.586940848,0.619909473,-1.197911993,0.392523364,0.516483516,0.495145631,0.416666667,0.477777778
857,1.966072159,0.070127217,0.876344995,1.468000661,0.021798133,0.029812415,-0.435157535,-0.523794216,-0.497725789,-0.941144246,-0.617761847,-0.422327914,-0.441482528,-0.196670218,0.345020148,0.514018692,0.461538462,0.252427184,0.34375,0.277777778
858,-0.179559486,-0.053127043,-0.170899109,-0.332356471,-0.00651746,-0.097433749,0.854683926,0.566941631,0.613416879,0.705522742,-2.113842683,-1.787718573,-1.7626681,-1.629907455,0.075531809,0.551401869,0.593406593,0.601941748,0.489583333,0.622222222
859,0.401069533,-0.004944976,-0.144268418,-0.290603484,0.010884467,0.064894128,-0.116100422,-0.564282548,-0.711137453,-0.353603294,-0.217592976,0.293575306,1.060421551,1.163350541,0.044062968,0.177570093,0.230769231,0.398058252,0.28125,0.222222222
860,1.129016987,-0.018075172,0.096515991,0.126417207,-0.066509984,1.269498156,0.787010069,1.376766483,1.415660975,-0.495070953,0.075240464,-0.430226719,-0.147199183,-0.10764753,-0.464571296,0.635514019,0.637362637,0.776699029,0.739583333,0.577777778
861,-0.263960673,-0.027974884,0.213968574,0.619928465,-0.073544353,0.351333997,1.271535632,0.592494653,0.438469597,0.279680168,0.213779223,0.448638715,0.320539208,0.272985511,-0.391662347,0.551401869,0.681318681,0.631067961,0.645833333,0.577777778
862,0.458308884,-0.088176436,-0.119937483,-0.152218922,-0.126953532,1.141201086,-0.207919012,0.474861564,0.432422443,-1.335754934,0.813652263,0.269080784,0.548921328,0.498165086,-0.25908915,0.523364486,0.648351648,0.485436893,0.625,0.577777778
863,0.846605499,-0.047754473,0.08373099,0.319623781,-0.058298414,-0.072762187,-0.471801921,-0.250544417,-0.159610394,0.234360804,1.60453358,1.653774147,1.405441868,1.323159857,0.159657757,0.560747664,0.505494505,0.368932039,0.5,0.444444444
864,0.953769431,-0.016366957,0.301304953,0.72258537,-0.082394279,0.893613828,-0.448788597,0.175712195,0.141532274,-1.304148695,-2.403275255,-3.511032045,-2.818012509,-2.642654808,-1.109749618,0.205607477,0.395604396,0.699029126,0.364583333,0.355555556
865,0.127149315,0.037485193,-0.366034908,-0.608135519,0.048179992,-1.188255573,-1.41074435,-1.81728474,-1.914174452,0.299973517,0.101722755,0.169136222,0.590086602,1.043044559,1.125797579,0.560747664,0.67032967,0.533980583,0.666666667,0.655555556
866,-0.985974469,-0.102060329,-0.827190576,-1.487748758,-0.078313504,-1.276272036,-0.585640845,-0.403173061,0.0242483,1.168956075,0.391607341,0.346003622,-0.113216303,-0.190051114,-0.501133965,0.719626168,0.846153846,0.572815534,0.625,0.677777778
867,0.953769431,-0.007887866,0.52225303,0.969623878,-0.01862106,0.608224864,-0.129575012,0.577264505,0.600268609,-0.932299773,0.645036624,0.988061247,0.941352548,0.940669891,-0.327443129,0.271028037,0.384615385,0.223300971,0.333333333,0.477777778
868,-0.263960673,-0.001176491,0.022801136,-0.070070768,-0.038569781,0.394767322,1.656617636,1.237926265,1.193113802,1.130399389,-0.48166253,-0.596982004,-0.587712648,-0.377921532,0.142379191,0.514018692,0.549450549,0.233009709,0.520833333,0.755555556
869,0.127149315,-0.123225828,-0.789745566,-1.628424643,-0.090971512,-0.623133993,-1.090236868,-0.917785355,-0.748397306,0.141155596,0.473493655,0.184069899,-0.029016436,-0.310669968,-0.064969674,0.38317757,0.483516484,0.524271845,0.385416667,0.444444444
870,-0.014133158,-0.047754473,-0.472792432,-0.912881408,-0.050135954,-1.330028966,-1.153198531,-1.289813524,-1.162138892,0.997180689,1.548304451,1.707132218,1.591142028,1.42243017,0.094555732,0.168224299,0.373626374,0.349514563,0.15625,0.3
871,0.087097115,-0.034944102,0.430366348,0.925721008,-0.116143268,0.137666274,-0.532470677,0.060096145,0.086320042,-1.156165745,-0.685104785,-1.154686978,-0.750508463,-0.811934054,-0.596481739,0.551401869,0.571428571,0.689320388,0.739583333,0.744444444
872,0.810492021,0.01247931,0.373638588,0.619928465,-0.023320293,-0.176597876,0.01588316,-0.040135335,-0.039623233,0.86125428,-0.693004271,0.211839134,-1.153155365,-1.31185319,0.360609688,0.626168224,0.637362637,0.660194175,0.59375,0.733333333
873,0.458308884,0.007131531,0.362433345,0.626378114,-0.005255722,-0.318111634,-0.618746571,-0.20014597,-0.033590085,-0.398807984,-0.162590743,0.375484265,0.145541379,0.151818112,0.018580417,0.242990654,0.417582418,0.660194175,0.635416667,0.355555556
874,-0.179559486,-0.016366957,0.555168923,1.119351901,0.02718907,1.648071568,0.890455684,1.44440285,1.464269309,-0.884384312,0.792931359,1.033314815,0.408797265,0.379533182,-0.345006094,0.579439252,0.659340659,0.572815534,0.71875,0.711111111
875,1.583095377,-0.06950012,-0.135335594,-0.332356471,-0.090710831,-1.017854265,-2.917226411,-2.378727217,-2.3640554,-1.820598267,0.403711276,-2.025604239,-0.659823641,-0.59636823,-2.101868371,0.570093458,0.571428571,0.563106796,0.53125,0.588888889
876,-0.704534872,-0.053127043,0.023091595,0.240078117,-0.073998012,-0.093137398,-1.145934649,-0.85113756,-0.90589643,-0.836987449,0.561500099,0.120509206,-0.020566615,-0.044097627,-0.726075465,0.514018692,0.604395604,0.524271845,0.59375,0.666666667
877,1.966072159,0.076196461,1.233640557,2.127675231,0.098051879,0.89774327,-0.265049108,0.218527471,0.175024474,-1.196235458,1.639295623,1.638486669,1.552887307,1.506849146,-0.436847573,0.542056075,0.593406593,0.533980583,0.583333333,0.644444444
878,-0.436292552,-0.137920441,-0.546212385,-0.890873397,-0.149346394,1.255267653,1.315492044,1.319809089,1.018068476,0.728073149,0.568710801,0.113186356,0.433793925,0.416622921,-0.347780257,0.53271028,0.681318681,0.563106796,0.59375,0.7
879,0.127149315,-0.004944976,0.449399644,0.849739623,-0.003343329,0.562794819,0.54174725,0.031197756,-0.193305682,0.146044065,-1.181280032,-0.705812721,-0.695211668,-0.678897776,0.257850354,0.252336449,0.175824176,0.242718447,0.322916667,0.366666667
880,-1.59780635,-0.069961264,-0.744656346,-1.21143224,0.046050041,-0.62748598,-0.112387236,0.06730235,0.299927792,0.51859952,0.611523001,1.193175102,0.946966063,0.888675993,0.386389776,0.317757009,0.373626374,0.495145631,0.40625,0.611111111
881,-0.458185709,-0.012962924,0.482417026,0.849739623,-0.034042156,0.080367173,-1.160420285,-0.719627905,-0.796760532,-0.955415269,-0.3325122,-0.427708975,-0.965689765,-1.029750942,-0.188773543,0.476635514,0.714285714,0.582524272,0.583333333,0.533333333
882,-0.242783648,-0.070881072,-0.25208629,-0.615433805,-0.056995218,-0.956790448,-1.510404562,-1.472948656,-1.536848848,-0.60620473,2.830238189,1.794298818,2.487915068,2.295205204,-1.086135543,0.214953271,0.186813187,0.262135922,0.197916667,0.3
883,0.127149315,0.0624762,0.469467318,0.842469625,0.108275956,-0.494373288,-0.277205728,-0.074929852,-0.182219817,0.101136029,1.043261116,1.532494584,1.101429827,0.718838469,0.914150588,0.635514019,0.604395604,0.708737864,0.645833333,0.777777778
884,-0.591232672,-0.027974884,-0.208667725,-0.402453966,-0.037131651,-0.673762932,2.478411171,1.852853299,1.882261761,1.395972957,1.51931097,2.781575345,1.383097073,0.989153103,1.331619145,0.588785047,0.78021978,0.611650485,0.572916667,0.644444444
885,0.127149315,-0.035819283,0.42138124,0.86263892,0.042455131,0.546703594,1.477151019,1.611242016,1.742662493,0.899122754,0.306556927,0.382338123,0.123338767,-0.061009053,0.213194277,0.373831776,0.472527473,0.59223301,0.385416667,0.344444444
886,-0.985974469,-0.088176436,-0.794644079,-1.21143224,0.015132677,0.731891767,-0.402310589,0.176964126,0.217021906,-0.763991697,0.148351964,-0.180657404,-0.247990336,-0.140015723,-0.328738608,0.691588785,0.692307692,0.815533981,0.895833333,0.7
887,-0.263960673,-0.053127043,-0.239842569,-0.159064601,-0.062239174,0.864145189,0.385053231,0.858223036,0.87858826,-0.550563892,1.332105352,0.497561936,0.989091672,0.957044962,-1.010121919,0.411214953,0.615384615,0.611650485,0.604166667,0.6
888,0.127149315,-0.027974884,-0.364809852,-0.608135519,-0.033585354,-1.950564198,-1.163916818,-1.191353902,-0.794589579,0.997296598,-1.283004747,-1.340934209,-0.781903456,-0.475245527,0.094147797,0.317757009,0.395604396,0.223300971,0.40625,0.411111111
889,-0.179559486,-0.032323517,0.154432242,0.385364934,0.011280247,-0.009788194,-0.390509038,0.083120972,0.381751704,0.263434192,-0.119807242,-0.265717657,-0.310978736,-0.401086366,0.311527331,0.588785047,0.725274725,0.737864078,0.822916667,0.766666667
890,1.249327044,7.55387E-05,0.636128179,1.236605379,-0.058464439,1.060293692,0.956486592,1.177873282,1.235822046,0.339485119,-1.920488237,-0.361910287,-1.443659411,-1.513254374,0.522816284,0.682242991,0.714285714,0.563106796,0.5625,0.722222222
891,1.664376278,0.101866788,0.5744093,0.86263892,-0.012209623,-0.099597379,-0.80875695,-0.466177468,-0.44012901,-1.161240084,0.077622507,1.140154376,0.341259817,0.018944365,0.83551708,0.682242991,0.659340659,0.504854369,0.635416667,0.566666667
892,0.458308884,-0.018075172,0.406328605,0.969623878,-0.072462641,0.402080391,0.227498621,0.710018027,0.538673075,-0.346983366,2.305995013,1.183145266,1.889601837,1.784095759,-1.152735764,0.271028037,0.494505495,0.514563107,0.427083333,0.555555556
893,1.583095377,0.08857544,1.192547377,2.075738588,0.054631796,-0.987891082,-0.724767945,-1.240400819,-0.883108429,0.536496242,1.937402562,0.889647078,1.436295746,1.401955236,-1.394722073,0.364485981,0.494505495,0.669902913,0.416666667,0.644444444
894,-1.707527894,0.080718644,-0.59934494,-1.394455159,0.236810912,-0.859377649,0.091049588,-0.350342199,-0.349183595,0.652227483,-0.7732332,-0.562038021,-0.929906425,-0.853924125,0.115136149,0.635514019,0.637362637,0.796116505,0.75,0.711111111
895,1.664376278,-0.014237267,0.197980318,0.173318598,-0.10584608,0.161966928,-0.681599908,-0.627001525,-0.6253463,-1.170263285,1.731291271,0.456512835,1.361357455,1.345934614,-1.386302054,0.252336449,0.351648352,0.427184466,0.458333333,0.377777778
896,-0.914259035,-0.018075172,0.020999604,0.35917031,-0.002521468,-1.334152227,-1.407223745,-1.262390812,-1.042340814,-0.041626391,-0.254170251,1.265391569,0.406368311,0.144398538,1.221444022,0.308411215,0.516483516,0.349514563,0.375,0.255555556
897,1.533886927,-0.032323517,0.218473771,0.535517277,-0.138528483,0.433279934,1.236167089,1.379204275,1.246928921,-0.097987362,0.501375038,-0.64869449,0.174193844,0.217509371,-1.298726082,0.214953271,0.175824176,0.32038835,0.208333333,0.333333333
898,1.824533925,-0.000757495,0.481223409,0.671412501,-0.07865066,-1.644484752,-1.903761494,-1.863184216,-1.803669453,-0.557651155,1.044301466,-0.020673699,0.620538432,0.653829843,-0.923026359,0.542056075,0.67032967,0.699029126,0.614583333,0.611111111
899,-0.242783648,-0.032323517,0.690068211,1.41357468,-0.064534926,-1.312206838,-0.852087477,-1.607582195,-1.717388085,0.07637928,-0.913027554,-0.976914506,-1.029388734,-0.877255553,-0.143917936,0.327102804,0.351648352,0.601941748,0.4375,0.544444444
900,-0.890524398,0.105159254,1.062295782,2.121593325,0.250484986,0.605362691,-0.166177271,0.48582151,0.664763415,-0.309571762,1.090040996,0.640752453,0.699790823,0.478417482,-0.223119259,0.392523364,0.406593407,0.640776699,0.520833333,0.466666667
901,0.087097115,-0.021932911,-0.469381413,-0.636791194,-0.038903341,0.913364678,2.78529361,0.503219935,0.299416568,0.538891967,-1.304177665,0.216800571,0.323759967,0.913974055,1.653160912,0.308411215,0.43956044,0.32038835,0.375,0.477777778
902,-2.023239488,0.02870611,-0.233785977,-0.124723052,0.226571673,0.170639993,-0.251881443,-0.302533207,-0.350706764,-0.35637577,-1.464664223,-1.716999588,-1.120766029,-1.000779663,-0.253627899,0.644859813,0.593406593,0.747572816,0.666666667,0.655555556
903,0.439280252,-0.056278191,0.153239308,0.17999455,-0.00142773,-0.216056303,1.028234723,-0.140743852,-0.326686221,0.625799507,-0.542002835,1.366504496,-0.451980468,-1.012071554,2.307229984,0.271028037,0.450549451,0.368932039,0.427083333,0.366666667
904,-0.704534872,-0.062630072,-0.221840917,-0.332356471,-0.041325186,-0.647830282,-1.00786674,-0.561499977,-0.540763177,-0.844726994,0.92009084,0.010172779,0.279407859,0.28522415,-1.149164021,0.747663551,0.692307692,0.893203883,0.875,0.644444444
905,-0.179559486,-0.139975753,-0.738561823,-1.158477232,-0.110902254,-0.764351024,-1.32436013,-1.488715921,-1.835669997,0.184011242,0.321896709,-0.30374711,-0.551047009,-0.601707398,-0.832708397,0.401869159,0.43956044,0.398058252,0.479166667,0.466666667
906,1.533886927,0.018605577,1.144775337,2.202242219,0.036410816,0.857444118,-0.48679308,0.041414664,-0.002471927,-1.272448215,-0.149073366,-0.705006385,-1.030387793,-1.104759332,-0.786495022,0.495327103,0.725274725,0.689320388,0.708333333,0.711111111
907,-0.263960673,-0.086284755,-0.625513288,-0.949768871,-0.128626827,-0.014331816,-0.847339173,-1.02996903,-1.11426238,-1.101457751,1.094245446,0.528013473,0.847996751,0.807605169,-1.262219566,0.598130841,0.659340659,0.669902913,0.479166667,0.522222222
908,-0.458185709,-0.027974884,0.173142616,0.359226885,-0.061181357,0.273165141,0.533418159,1.172573339,1.436046922,0.210615762,0.38893113,-0.25030676,-0.107102333,-0.275075521,-0.525947299,0.411214953,0.362637363,0.485436893,0.375,0.288888889
909,0.458308884,-0.06720184,-0.005582906,0.126417207,-0.044598701,0.286474555,-0.160935481,0.225073827,0.526158583,0.259690924,0.373627221,-0.244859876,-0.022034898,-0.350307392,0.176627795,0.514018692,0.615384615,0.553398058,0.6875,0.8
910,0.087097115,0.033106808,-0.272858243,-0.942414009,0.150977738,0.089689327,0.875271945,0.0425781,-0.3195746,1.161962174,-0.624936675,0.922427118,0.533561607,0.685665744,1.785523439,0.607476636,0.626373626,0.504854369,0.5625,0.811111111
911,-0.591232672,0.08857544,0.515499335,0.619928465,0.049792934,0.376209559,0.542619878,0.401931763,0.237768511,0.423266074,0.12134591,0.857591096,0.867190994,0.868473299,-0.52274977,0.607476636,0.527472527,0.631067961,0.71875,0.688888889
912,0.458308884,-0.069961264,-0.030880559,0.213430885,-0.078412059,-0.717171529,0.138021083,0.21934344,0.597744001,1.289725868,-2.260187655,-1.487251336,-1.565638967,-1.438489782,0.114403391,0.448598131,0.406593407,0.427184466,0.479166667,0.555555556
913,-1.157078694,-0.08251627,-0.426927515,-0.912881408,-0.050430429,-0.249635839,0.036398961,-0.77717823,-0.964858808,0.194188899,0.239242688,0.432627179,0.229714056,0.002154838,0.883177204,0.476635514,0.494505495,0.514563107,0.395833333,0.5
914,-1.359692697,-0.07690569,-0.816105959,-1.113386269,-0.005835807,-0.784924054,-0.64197053,-1.100755596,-1.235541608,-0.112741859,-1.199181229,-1.401244873,-1.133445347,-0.969983964,-0.581288339,0.448598131,0.637362637,0.45631068,0.666666667,0.711111111
915,-0.591232672,0.072410621,0.788935831,1.491932251,0.0011582,0.664448332,0.582682561,0.361093134,0.251561065,-0.004516377,-0.422269302,0.114766117,0.24457147,0.21019138,-0.073442479,0.672897196,0.681318681,0.601941748,0.78125,0.722222222
916,1.367744468,0.021853417,1.130098932,2.023801945,0.015879664,-0.687820344,-0.638931375,-0.480071153,-0.25990141,0.35070251,0.565919793,1.802518511,0.882346997,0.850192544,1.291544044,0.626168224,0.615384615,0.563106796,0.625,0.666666667
917,1.533886927,0.018605577,0.521403864,0.969623878,-0.025603477,-0.240734047,-0.996113334,-0.778406322,-0.717639807,-0.567663256,-0.243228637,1.088664043,0.149010809,0.340119239,0.965637273,0.607476636,0.549450549,0.621359223,0.697916667,0.633333333
918,-1.308284701,-0.08251627,-0.82975277,-1.588736675,0.015072979,-1.620993913,-1.16841236,-1.061694485,-0.668257633,0.879421763,-0.164348576,-0.008578654,0.258673108,0.529891278,0.067064246,0.327102804,0.417582418,0.466019417,0.322916667,0.411111111
919,0.533963039,-0.032323517,0.322837568,0.463722506,-0.063083602,-0.790401128,-0.911913695,-1.116463724,-1.142659843,-0.091161627,1.122026381,0.951660923,1.138660573,1.098679168,-0.216952507,0.345794393,0.406593407,0.378640777,0.3125,0.333333333
